epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
185,1208.97,0.5767,0.32167,0.82876,0.9469,0.91927,0.95607,0.76406,0.77599,0.45889,0.87864,6.36888e-05,6.36888e-05,6.36888e-05
186,1215.44,0.57118,0.31712,0.82781,0.95452,0.91699,0.9546,0.76093,0.77672,0.457,0.87471,6.01545e-05,6.01545e-05,6.01545e-05
187,1222.04,0.57973,0.32546,0.83063,0.95208,0.91667,0.95658,0.76657,0.77328,0.46397,0.87826,5.66202e-05,5.66202e-05,5.66202e-05
188,1228.52,0.57868,0.32262,0.83148,0.95155,0.92371,0.95637,0.76903,0.78133,0.463,0.88,5.30859e-05,5.30859e-05,5.30859e-05
189,1235.12,0.567,0.32123,0.8288,0.95224,0.9229,0.95686,0.76922,0.77496,0.46508,0.87779,4.95516e-05,4.95516e-05,4.95516e-05
190,1241.7,0.56986,0.31845,0.82913,0.95131,0.92313,0.95758,0.77149,0.77026,0.4649,0.87415,4.60173e-05,4.60173e-05,4.60173e-05
191,1248.57,0.57332,0.31516,0.82295,0.95178,0.92002,0.9557,0.76329,0.77094,0.46427,0.86954,4.2483e-05,4.2483e-05,4.2483e-05
192,1255.13,0.56531,0.31027,0.82627,0.94563,0.92087,0.95588,0.76631,0.77601,0.47437,0.86975,3.89487e-05,3.89487e-05,3.89487e-05
193,1261.6,0.56233,0.30434,0.81619,0.95043,0.91597,0.95588,0.76418,0.77309,0.4698,0.86989,3.54144e-05,3.54144e-05,3.54144e-05
194,1268.11,0.56107,0.30445,0.82081,0.95205,0.91719,0.9566,0.76357,0.77446,0.4612,0.86811,3.18801e-05,3.18801e-05,3.18801e-05
195,1274.6,0.56102,0.30371,0.82067,0.95243,0.92068,0.95643,0.75825,0.77766,0.46102,0.86859,2.83458e-05,2.83458e-05,2.83458e-05
196,1281.07,0.56116,0.30184,0.81969,0.9562,0.9208,0.95685,0.76096,0.77532,0.45917,0.86785,2.48115e-05,2.48115e-05,2.48115e-05
197,1287.55,0.55431,0.29967,0.8199,0.9556,0.92044,0.95709,0.76298,0.77819,0.45632,0.86792,2.12772e-05,2.12772e-05,2.12772e-05
198,1294.02,0.56266,0.30245,0.82254,0.95141,0.91794,0.95561,0.76449,0.77947,0.45994,0.86838,1.77429e-05,1.77429e-05,1.77429e-05
199,1300.47,0.56272,0.30315,0.82177,0.95718,0.91636,0.9555,0.76589,0.77731,0.45998,0.86817,1.42086e-05,1.42086e-05,1.42086e-05
200,1306.95,0.54926,0.29681,0.81995,0.9571,0.91587,0.95715,0.76635,0.7748,0.46185,0.86812,1.06743e-05,1.06743e-05,1.06743e-05
